3.4750902e-14,-1.02657825e-13,-0.0010074936,3.3461818e-13,3.221935e-13,3.2490078e-13,-4.5294711e-13,2.251192e-13,8.1688454e-14,1.1583529e-13,1.1231187e-09,8.4918184e-13,-4.431715e-13,-5.7211825e-13,0.5100664,-0.0003193843,1.6231718e-13,-0.49671224,3.4577492e-13,1.2082423e-12,0.35394272,-1.6360052e-13,2.3517576e-13,-3.1048e-14,-3.2926307e-13,2.8537754e-13,-1.5060198e-13,1.0593087e-12,3.141391e-13,8.213444e-14,1.9958498e-13,2.8595133e-13,2.6512494e-13,1.0312204e-07,4.5493286e-14,0.0062950067,0.59105754,2.7663708e-13,7.166816e-13,-3.0771802e-13,-3.391284e-13,-0.09461173,-5.6026364e-14,4.407458e-13,5.9626154e-13,0.09339528,0.041421965,-3.887241e-13,-0.17925265,2.6464987e-13,3.4829455e-13,5.351933e-13,0.0006817976,-6.5950365e-14,-2.290219e-13,-5.6776323e-13,1.02467134e-13,-3.1044308e-13,-2.2978115e-13,8.759962e-13,-3.0833514e-09,1.1338776e-13,-1.3379091e-13,-2.1835859e-13,0.3371516,1.1976303e-05,-3.8256534e-13,-0.64991844,1.2339576e-14,2.0249454e-14,0.42263097,6.062198e-13,-4.6425906e-13,4.2469088e-13,-9.70621e-15,4.2303373e-13,2.488004e-13,-1.6112133e-13,3.466256e-13,-1.2305559e-13,-2.7938247e-13,-2.3670402e-13,1.4802879e-13,2.8919487e-08,-2.0545782e-13,-0.0019912408,-1.477843,-4.924657e-13,-2.984961e-13,1.2339934e-13,-3.3160795e-13,-0.030274276,3.7897184e-13,-4.5838637e-13,-1.4387027e-13,0.1866825,0.054389976,6.076015e-13,0.1751406,-3.8789292e-13
2.8436438e-13,5.1773703e-14,-0.0003189231,-7.28985e-14,2.197699e-13,4.5159338e-13,-3.4871628e-14,1.3143322e-13,6.120468e-13,3.3649578e-13,-9.400474e-10,2.2676994e-13,-2.9250596e-13,2.5763373e-13,-0.34656087,2.9261478e-06,-5.867183e-13,-0.4292301,4.437447e-13,4.2814973e-13,-0.51908237,2.8346525e-13,-8.655832e-14,6.68103e-14,-6.01659e-14,1.3150096e-13,9.467924e-14,-7.5352105e-14,-1.9855165e-13,1.9733076e-13,-6.85108e-13,6.431509e-14,1.8557836e-13,3.533324e-08,3.702653e-13,0.0020980318,0.8830336,-3.758073e-13,-1.777676e-13,-1.7493971e-13,5.901664e-13,0.037262633,-3.1782948e-13,-3.3915438e-13,-3.0709116e-12,-0.16385369,-0.0088029755,5.941026e-13,-0.008534435,-4.7690384e-13,-3.813738e-14,3.2377586e-13,-0.0008081681,1.2155886e-13,2.3176892e-13,2.5034038e-13,-1.11255704e-13,2.999567e-13,5.092286e-13,2.7094212e-14,3.3353027e-09,-5.4602113e-13,-3.0070263e-13,-9.110249e-13,-0.76266164,-1.2197606e-05,4.1950826e-13,-0.6168288,-2.2512061e-13,3.6880933e-14,-0.36779037,4.241167e-13,-2.5440945e-13,4.3750878e-13,1.0951499e-14,2.506624e-14,-3.3871907e-13,3.9280024e-13,-1.6331654e-13,4.4658496e-13,1.6528895e-13,2.9414833e-13,7.427941e-13,-5.9164158e-08,4.9635318e-14,-0.0013358723,-1.7893667,3.497891e-13,3.9623036e-14,-2.7237422e-13,-3.3177546e-13,-0.008352895,5.0507114e-13,-8.6369686e-14,3.589394e-13,-0.027837297,-0.00038573187,4.588284e-13,0.05261658,-1.825935e-13
-1.7038241e-13,-1.6557526e-13,-1.576831e-05,-3.2018222e-13,3.3087376e-13,-5.062331e-13,-1.0011265e-13,-4.8788236e-13,2.813246e-13,-1.1694012e-12,-2.653556e-09,-8.8554836e-13,5.720484e-14,4.9280838e-14,-0.39061376,0.0001602589,8.60006e-14,-0.58914775,2.616795e-13,1.2119103e-13,-1.3877126,-3.0063717e-13,-9.249613e-14,4.4816207e-13,4.6683794e-13,3.8895395e-13,1.2866964e-13,-3.3701205e-14,1.4736053e-13,3.1064742e-13,5.833592e-13,6.669688e-14,-4.1424646e-13,-1.1511884e-07,5.0361993e-13,-0.0013300672,0.11061879,-2.1359433e-13,-9.15408e-14,-2.0320703e-13,-1.2340414e-13,-0.099417135,-1.2322738e-13,9.361049e-15,2.7991064e-13,0.09093248,0.06527677,5.2565916e-15,-0.08178522,-1.1911415e-13,-4.0099038e-13,-2.3289882e-13,-0.0016204087,-6.245999e-13,3.0568728e-13,-1.877212e-13,-7.347584e-14,2.282979e-13,-8.208679e-14,-1.1876513e-12,1.9971007e-09,1.0716665e-12,7.541954e-14,-8.0180106e-13,-1.037763,-7.731294e-05,3.9200305e-14,-0.73905057,-8.1523866e-13,2.7980678e-13,-0.18596292,-3.5001825e-13,7.948595e-14,-2.5419868e-13,1.0002364e-13,-1.9688241e-13,-2.5285682e-13,-1.6838755e-13,-2.8736074e-14,-1.0148012e-13,1.3719622e-13,4.165648e-13,2.299884e-13,8.620566e-09,2.584364e-14,0.0013252565,-1.4210865,3.8519134e-13,2.6696427e-13,4.533135e-13,-5.352844e-13,0.054768126,2.525642e-13,2.1789948e-13,2.0229711e-13,0.11875452,-0.005279855,4.920552e-13,0.15948877,-4.9869765e-13
-3.8730564e-13,-1.7754895e-15,-0.00011169547,2.765055e-13,-3.114973e-13,-1.33678875e-14,-3.0593915e-14,-1.3383652e-13,4.145176e-16,8.9883873e-13,2.7497595e-09,5.723181e-13,-8.059737e-14,-1.5829894e-15,-0.40781927,-7.941022e-05,2.7968806e-13,-0.6487271,2.506811e-14,9.498139e-13,-0.92732847,4.62559e-13,7.0250354e-13,4.1730153e-13,-5.2790866e-13,5.623742e-13,-1.0288509e-14,-3.3889298e-13,-2.9833582e-13,5.416103e-13,1.4691003e-13,5.1035733e-13,-1.3472852e-14,-1.6758223e-08,1.696505e-13,0.0019343981,0.4020047,-5.368293e-13,-2.826244e-13,1.9656255e-13,-2.817011e-13,0.031511627,7.2918055e-13,7.6529885e-13,1.8723387e-12,-0.050937857,0.0021173186,-6.2611876e-14,0.002098749,-1.11005714e-13,-2.270752e-13,-2.0993317e-13,0.0005662773,-2.2596345e-14,-1.1419977e-13,2.7472463e-14,-1.1146788e-13,-2.4127998e-14,-5.8826154e-13,1.6226907e-13,1.2559699e-09,3.6938361e-13,3.4871398e-13,1.6569827e-13,-0.801977,3.787064e-05,5.5474484e-13,-0.32340536,7.004101e-13,1.038552e-12,0.31011313,3.0487863e-13,3.507097e-13,-4.202052e-13,1.5563928e-13,3.6999229e-13,3.3340523e-13,2.4411145e-13,2.9509126e-13,6.6291514e-13,-1.2245016e-13,2.2726024e-13,-4.4218147e-13,-5.228225e-08,-6.0076813e-13,-0.0009127415,-1.857584,-4.4527684e-13,-4.9778215e-13,-7.413996e-14,3.462732e-13,0.016236253,4.569575e-13,5.1550805e-13,-1.7123784e-12,-0.0056162467,-0.0031278853,6.5026646e-13,0.07595639,-4.7375905e-13
-6.8999033e-15,3.5732734e-13,-0.000594703,-4.7575285e-13,2.6217255e-13,1.8097211e-13,-1.2132932e-13,1.4042863e-13,-3.717527e-13,-3.5123082e-14,-1.3389514e-09,-1.3549014e-12,-3.4803058e-13,-1.1034529e-13,-0.98435634,-2.8362349e-05,2.0821376e-13,-0.6595192,1.680959e-13,4.832943e-13,-0.86983037,-5.4129027e-13,3.10677e-13,3.9460975e-14,4.2474244e-13,2.3304595e-13,2.2655963e-13,2.533217e-13,1.0010924e-13,-3.6519716e-13,5.9097784e-13,-1.3849008e-13,-2.7754491e-13,-1.8324666e-08,2.2002711e-13,0.0037572572,0.44013906,2.7931422e-13,-2.875844e-13,-2.9135928e-13,2.6309353e-13,0.04496117,-4.8088394e-13,3.6358004e-13,-8.0784316e-13,-0.0015865245,-0.006044414,2.0774468e-13,-0.30854416,3.7252935e-13,9.1421066e-14,2.1900926e-13,-0.0018359747,-7.2518814e-13,-3.3618884e-13,3.0159967e-13,2.6767404e-13,-3.0132667e-13,-3.269218e-13,1.0520128e-12,-1.0410889e-09,-3.1221057e-13,-4.485525e-13,3.8752706e-13,-0.10212304,-7.643742e-06,-1.24924e-13,-0.66927594,1.042175e-13,-4.2618207e-13,-0.13991737,-5.2047505e-14,2.703409e-13,1.9005723e-13,1.2316051e-13,-3.457557e-13,1.9006652e-13,4.3136935e-13,-1.5963424e-13,-2.1903315e-13,-2.548552e-14,4.4431017e-13,-1.31114195e-14,3.2990165e-08,-5.0022584e-13,-0.002037579,-1.3897392,-2.728417e-13,-2.7814155e-13,-4.1974074e-15,-5.5490497e-14,-0.0800129,-2.2331534e-13,-9.506377e-14,-1.8337283e-12,-0.1230099,0.019897792,-5.064603e-13,0.08250904,-3.981636e-13
3.0790214e-13,1.4295612e-13,-0.0016744273,-1.1674757e-14,-6.043127e-13,3.7602105e-13,-7.4450396e-13,-2.1418053e-13,3.72111e-13,1.7029878e-13,8.6360813e-10,2.7059575e-13,3.3243975e-13,4.784044e-13,-0.5182388,-0.00011461793,-4.924298e-13,-0.6846452,-1.9696023e-13,-2.283625e-13,-0.27186644,-2.6757508e-13,-4.784594e-13,6.879019e-14,-3.2313437e-13,-2.4128263e-13,-1.8957186e-13,2.2793917e-13,-2.2103197e-13,-5.4525368e-14,2.9020877e-13,5.024912e-13,1.6009468e-13,-2.6540437e-08,4.6751096e-14,0.003354792,1.0377935,-3.9178993e-13,2.6124307e-13,-2.8496322e-13,3.0860804e-13,0.04476353,-8.6578693e-14,-1.6880315e-13,9.903117e-13,-0.058204483,-0.004130681,-3.6868013e-13,-0.018966183,-2.5125445e-13,2.8357576e-13,-3.7110408e-13,-0.0023801844,4.628864e-13,-1.5523672e-13,-3.868262e-13,-1.0045674e-13,-5.366121e-13,3.2982503e-13,-2.5423993e-13,-1.1944472e-09,-3.8588536e-13,-4.7009515e-13,-1.2295362e-13,-0.11484641,2.9169601e-05,-7.7232844e-14,-0.30968508,-1.9775791e-13,1.9827816e-13,-0.18850641,9.1530977e-14,4.4769743e-13,-5.046396e-13,-2.551246e-13,-4.2810368e-13,-5.0829702e-14,-2.0786964e-13,1.3929465e-13,4.5147927e-13,3.4179018e-13,-2.3744648e-13,3.002172e-13,-3.212442e-08,-2.8836642e-13,-0.0018538552,-1.9935694,4.5653385e-13,2.3393172e-13,-8.986952e-16,-4.687751e-13,-0.02509754,-1.6372473e-13,4.9333107e-13,1.146308e-12,0.010838998,0.00058769673,9.0283114e-14,0.030079398,-8.5389405e-14
-3.9388854e-13,5.0168387e-13,-0.0016916357,2.4055974e-13,-3.2703126e-13,-2.3209315e-13,1.9180312e-13,-3.7224607e-13,3.840498e-13,-1.4332009e-12,-3.843338e-10,9.265153e-14,1.06433905e-13,4.0540179e-13,-0.72195345,-0.00031803956,-3.3147893e-13,-0.18372224,-5.755785e-13,-5.685085e-13,-0.98449093,3.4142855e-14,6.340639e-14,2.2676793e-14,7.428346e-14,3.3793858e-13,-2.1738573e-13,-3.274845e-13,2.0301577e-13,-1.6537932e-13,-3.4065483e-14,3.4752266e-13,1.09257926e-13,-2.7840823e-08,1.4117228e-13,0.004069219,-0.24797016,-2.368546e-13,-1.1381781e-13,2.1794465e-13,-2.1230547e-13,0.017902518,6.2548876e-13,2.8766925e-13,-9.750371e-14,0.025802143,0.01610832,3.3170653e-13,-0.079822324,-4.3021224e-13,3.5691637e-13,2.6844187e-13,-0.003567925,1.243645e-13,-1.9722722e-13,-1.803975e-13,1.6030048e-13,-1.6857213e-13,-2.9702103e-13,1.3064904e-12,6.303237e-10,1.8987656e-13,-1.4148519e-13,-6.588579e-13,-0.99988985,0.00011696707,1.3047598e-13,-0.26211503,3.6283585e-13,2.4585084e-13,0.06681772,4.067068e-13,-1.1260125e-13,-4.067623e-14,2.0616256e-13,7.648103e-14,3.9647924e-13,-7.297991e-13,-1.8174631e-13,4.9810075e-13,-1.0787067e-13,4.028237e-13,8.776802e-13,2.3723592e-08,4.688951e-13,-0.0020296378,-1.3441819,4.5104323e-13,4.5173968e-14,-6.637139e-13,1.9419351e-13,-0.01600621,2.215109e-13,-2.1107469e-13,1.1370408e-13,-0.015762724,0.0038039833,-1.8422427e-13,0.10400435,2.2186357e-13
2.491123e-13,-3.6671913e-13,0.00068700616,2.6843772e-13,1.5404109e-13,-8.270598e-14,1.476646e-13,-4.101184e-13,-1.622251e-14,2.4502573e-13,-1.083777e-09,-7.3783053e-13,3.1535912e-13,-5.110305e-13,-0.6079318,-7.073952e-05,-6.6486096e-14,-0.46694386,-5.2338515e-13,-1.5767944e-13,-0.5856918,-6.2738714e-14,1.9308299e-14,-3.1698139e-13,-5.957588e-14,5.3119716e-13,-4.9524397e-14,-7.105626e-13,-1.0314861e-13,6.1177365e-13,-4.2460767e-13,-3.448833e-13,8.14389e-14,1.6832555e-08,-3.6487556e-13,-0.0014216453,0.49441814,1.6055419e-13,-2.3594467e-13,2.7599976e-13,-2.3756726e-13,0.01424667,-5.734206e-13,4.4757516e-13,-3.348688e-13,-0.19324413,-0.007073124,3.7603373e-13,-0.015620427,-2.4744296e-13,-2.0442204e-13,-2.4206405e-13,0.0007973809,-3.5328058e-13,4.984316e-14,-1.1399676e-13,4.1789066e-13,-1.6002675e-13,2.116727e-13,-5.240709e-13,1.9096963e-10,-4.539251e-14,2.400224e-13,4.9707406e-13,-0.559534,-3.95528e-05,-1.0049497e-13,-0.47634733,6.540762e-13,-5.952435e-14,0.2776,7.092601e-14,-3.9978014e-13,1.8403153e-13,4.4351843e-13,-1.6446129e-13,-4.5873434e-14,2.4474913e-13,3.3377467e-13,-2.7094375e-13,-5.863381e-13,3.4307697e-13,-2.1033517e-13,1.6250153e-08,-3.9816018e-13,0.0005895585,-1.8437431,-1.5395435e-13,-2.470882e-13,-2.0335892e-14,3.9872486e-13,-0.005527815,-3.8075654e-13,1.1037307e-13,5.607769e-13,-0.056057993,-0.0013393841,-2.565187e-13,0.16246067,-1.6044723e-13
-2.8363217e-14,5.268202e-13,0.002649229,-4.1743489e-13,-2.007296e-14,-2.6823164e-13,-1.833356e-13,-3.8281997e-13,-2.6122287e-13,-8.8398207e-13,2.6499314e-09,-1.623506e-14,-3.3912966e-13,-3.3179243e-14,-0.5059795,-0.00016182006,-1.4219082e-13,-0.8129397,5.906422e-13,-1.3620241e-13,-0.07208411,3.3001894e-13,1.3062068e-13,5.5156324e-13,5.893861e-13,-4.3855135e-13,-2.8295769e-13,6.442897e-13,1.2921424e-13,-6.3268916e-14,6.985783e-14,-3.5309375e-14,7.8466877e-13,-7.513155e-08,3.3233025e-13,0.0022022102,-0.37988323,-6.270494e-14,3.0519464e-13,-1.4349844e-13,4.876551e-13,0.033605877,1.0459019e-13,-1.2214145e-13,8.744601e-13,-0.18940882,-0.012686582,2.5997008e-13,0.00020368374,2.6559365e-13,3.4513101e-13,-7.276601e-14,-0.0028862453,-1.760952e-13,-1.5684665e-13,1.1489946e-13,-1.245873e-13,-6.524118e-14,4.583223e-13,-3.2627668e-13,-5.324947e-10,-6.2185565e-13,-2.1055163e-13,-8.2532353e-13,-0.7404658,5.016693e-05,-4.2555236e-13,-0.7746457,8.1364575e-14,-4.89999e-13,0.29464456,2.7602486e-14,3.5343695e-13,3.5702748e-13,4.6179437e-14,-1.0292597e-13,-1.4212697e-13,2.3198498e-14,1.5069554e-13,-2.0726387e-13,-6.594895e-13,1.8762365e-13,3.670397e-13,-1.6582504e-08,3.1135863e-13,-0.0010894334,-1.5866026,1.7914569e-13,3.658417e-13,1.6848702e-13,3.9120616e-13,-0.03247919,8.968985e-13,-2.9801555e-13,7.6657165e-13,0.16756754,-0.001196014,4.1085549e-13,0.21415883,-3.8238217e-13
3.835388e-13,1.6729004e-13,4.9761482e-05,5.7266296e-13,5.352541e-13,-3.2311945e-14,-4.4511183e-13,-6.249753e-14,-3.6135762e-13,-1.5513052e-13,-5.4731863e-10,-8.181768e-13,3.533974e-13,-4.2571562e-13,-0.954396,-1.1307674e-05,3.2465393e-13,-1.3858553,-3.5500766e-13,5.0824124e-13,-0.39616036,5.363338e-13,4.5376268e-13,-4.1730427e-13,-4.5244039e-13,1.9875929e-13,-2.1326387e-13,-5.5642307e-13,-3.1213183e-13,-1.3150676e-13,-4.4484924e-14,-2.2443392e-13,-1.2775157e-13,-4.2304414e-08,3.7886325e-13,0.00014865486,0.35229313,-2.777931e-13,-1.8369868e-13,-2.1481037e-13,4.4230464e-13,0.011785161,3.2266347e-13,-1.9986129e-14,-1.1743021e-12,-0.007291556,-0.004469312,-2.8002478e-13,0.040610194,-2.26136e-13,-2.0758116e-13,5.231583e-13,-4.3393666e-05,-1.0188535e-13,3.1445208e-13,8.057747e-14,-6.918424e-14,1.5790526e-13,4.787609e-13,6.162947e-13,2.2999904e-09,2.1238518e-13,3.5578422e-13,-9.417545e-13,-0.8388867,8.0519203e-07,5.037561e-14,-0.98028564,4.016828e-13,-2.200062e-13,0.10769253,-3.2354647e-13,-3.0898014e-13,2.4038508e-13,5.8328114e-13,1.6032222e-13,3.6901341e-13,-6.3578884e-13,-7.7601906e-14,-3.2812913e-13,5.699809e-13,-5.328959e-13,-3.319068e-13,-2.9384472e-08,8.539232e-15,-5.3435862e-05,-1.7265149,-3.019023e-13,3.9040548e-14,6.0073935e-14,-2.9688223e-13,-0.0076899678,-1.73941e-13,2.008419e-13,-8.3067814e-13,-0.0070712827,-0.0008791608,4.908144e-13,-0.035607602,2.714811e-13
