1.5550238e-07,2.6437525e-07,-0.0020696318,-0.016846135,0.4350155,-8.644284e-08,-3.3916848e-08,0.26620337,-3.385421e-07,6.980312e-08,1.3261565,0.6476249,0.031282917,3.806729e-08,5.071115e-07,0.35707545,0.4488601,3.871073e-07,2.0848688e-07,-7.2887235e-07,1.9543458e-07,-5.816802e-07,-3.5023547e-07,-1.9705693e-07,0.0016401947,3.302479e-07,-0.24889567,0.28546357,7.196383e-08,5.17011e-07,-8.693257e-08,-1.2857106e-07,-2.8295736e-07,0.37396774,-0.30702972,-0.21472955,-1.261595e-07,-3.423274e-07,-0.0003070765,-2.817987e-07,2.2336062e-07,-5.629532e-07,6.824607e-05,-0.044022687,-0.5469181,-2.7064323e-07,6.570269e-08,0.12105763,5.4881326e-09,-3.6897245e-07,0.7330485,0.25835884,0.5258414,1.6086894e-07,-5.863922e-07,-0.042368405,0.0065380195,-4.213412e-07,9.0026106e-08,-6.16791e-07,1.868228e-07,1.17132245e-07,-7.521813e-07,-3.491908e-07,-0.008444555,-3.979937e-07,0.47839803,-0.9344041,2.3445054e-07,-3.7466992e-07,-4.0066425e-07,1.6122111e-07,1.7929833e-07,-1.5603049,-0.73980904,0.14544201,1.0441744e-07,2.0831722e-07,-0.0003712123,-1.3276811e-09
-1.8060942e-07,-1.8808794e-07,-0.00018158556,0.041332886,-0.06540469,3.8966192e-08,-1.00853214e-07,0.13371179,3.2308137e-07,2.76875e-07,0.40331486,0.3160599,-0.18339887,3.207349e-07,-1.684877e-07,-0.99006444,-0.39137086,2.7605702e-07,-3.5878375e-07,-2.3012947e-07,-2.2085152e-07,-1.2978305e-07,-2.229831e-07,3.5090508e-09,8.163464e-06,5.8382902e-08,0.10628135,0.66088706,2.4853014e-07,-5.0303825e-08,1.0746216e-07,2.4858554e-07,-1.2001051e-07,1.4245423,0.20006621,-0.07039321,1.1868611e-07,4.4983648e-07,-0.00013366676,-1.889133e-07,1.3684064e-07,9.913006e-07,0.0014380474,0.042513285,-0.049521763,3.1535683e-07,9.4822234e-08,-0.06827906,9.6418695e-08,-2.4629466e-07,0.09847975,-0.14335354,-0.07415548,2.119921e-07,2.7231755e-07,0.07289821,-0.08945844,3.4303054e-07,-3.2797868e-07,-7.3952685e-07,-2.8729667e-07,-2.63869e-08,-1.1344032e-06,2.0667737e-07,0.0038106483,-2.0106566e-07,-0.024571892,-0.34587547,4.569651e-08,-3.7094176e-07,4.9955304e-07,-4.734517e-09,-2.4064556e-07,-1.6480354,-1.6145703,0.08064685,-2.3479069e-07,-3.329793e-07,0.00057794806,-1.053601e-07
-1.9876347e-07,1.6159655e-07,0.0016199794,0.032334764,0.020687258,4.4843432e-08,-5.591218e-08,-0.014306826,2.330728e-07,-2.8599885e-07,0.17858922,-0.17840528,-0.12913994,-1.8684839e-08,-1.4467713e-07,-1.378438,-0.23445618,-1.3461027e-07,2.9894682e-07,1.4555756e-07,-5.1919812e-08,2.1564053e-07,-1.9348079e-07,-6.344507e-09,-0.0047391914,1.935993e-07,0.2030439,-0.39409396,2.6520297e-07,-7.2857326e-08,-2.2041654e-07,-6.6994886e-08,3.4046224e-09,-0.07753529,0.83131087,-0.06937375,3.5731043e-07,2.4656867e-07,0.00034868665,-1.3276774e-07,5.07324e-07,-1.9512015e-07,0.0004422578,0.026821844,-0.01789442,1.3431546e-07,-1.4727036e-07,-0.20964922,2.0991712e-07,4.916964e-07,-0.2390809,-0.2567155,0.04434711,1.3199625e-07,-2.2958659e-08,0.0733735,-0.18628646,2.3889845e-07,2.095621e-07,6.831807e-07,-3.0437576e-08,2.75449e-09,-1.1700564e-08,-3.156618e-07,-0.00072170835,1.7318123e-07,-0.28139704,-0.063683785,-1.5540044e-07,-1.0551863e-07,3.2651062e-07,1.2730405e-07,-7.719852e-08,-0.531826,-1.1229918,0.30088395,9.1197606e-08,-1.0526254e-08,0.0005424565,9.247573e-08
-3.8625666e-07,7.3829494e-07,-0.00016694782,-0.0108404355,-0.026103117,-4.4000913e-07,1.5451297e-07,0.31403384,-5.2242257e-08,-2.1080815e-07,0.6985872,-0.7466866,-0.0845509,-7.117085e-08,5.42111e-08,-1.3013204,0.07282487,-1.9803447e-07,6.0638416e-07,1.3719202e-07,2.4210584e-07,1.01720886e-07,-4.0144462e-07,1.1416414e-07,0.001477954,3.4564283e-07,0.46869838,0.50595266,3.016004e-07,-3.539331e-07,-1.2794182e-07,1.5893518e-07,-1.863001e-07,0.49304342,0.07688756,0.25440383,-6.023248e-08,-1.3748488e-07,-0.0002960956,-5.2795457e-09,-1.77935e-08,6.1856514e-07,-0.00016222756,0.026957609,-0.04930925,-4.0659017e-08,-2.2062326e-07,0.05417497,-1.8281176e-07,4.6686014e-07,-0.5402043,-0.4507775,-0.014155374,-2.1439386e-07,1.1220795e-06,-0.3429812,-0.17344964,1.2690701e-07,5.9213403e-07,-2.490168e-07,8.633595e-08,3.367419e-07,-2.682443e-08,1.247101e-07,-0.0042256704,-2.148999e-07,0.07567643,0.7256642,7.876298e-08,1.527415e-07,-2.6719715e-07,5.6821534e-09,1.7783094e-07,-1.2055603,-1.3877922,0.37015352,-3.9275602e-07,3.0942908e-07,0.00073824223,-1.7084534e-07
-2.4811615e-07,3.962258e-07,3.888205e-05,0.012693443,0.03355322,-8.216389e-09,-9.884126e-08,0.100691356,-8.40708e-08,6.064005e-08,-0.86901766,-0.11043022,0.04005708,1.9240676e-07,-4.977096e-08,-0.46193704,0.03580067,-1.5756214e-07,-2.9782515e-07,1.6192752e-07,-2.3311196e-07,-2.4073586e-08,-3.528335e-07,-1.051489e-07,0.0017023468,-1.13321995e-07,-0.6828325,-0.3401265,1.893703e-08,-3.811803e-08,-1.9429874e-07,2.571162e-07,2.5473759e-07,0.3840055,0.56852436,-0.5428655,2.4217087e-07,-1.5265346e-07,-0.000536789,-9.8244755e-09,1.4577857e-07,-2.117909e-07,0.000114662624,0.004261447,-0.019133989,-1.8697628e-07,2.9080627e-07,-0.01678841,-1.46123e-07,-1.4845492e-07,-0.16392107,-0.30082825,-0.14987634,-6.1512544e-08,-1.9856938e-07,-0.0966021,0.16173606,-1.9692399e-07,1.306094e-07,-8.710761e-07,9.6827165e-08,2.0857742e-07,-4.7851216e-07,-2.0401181e-07,0.00364658,8.485392e-08,0.23674999,-0.2658829,2.1124146e-07,3.4726128e-08,8.536981e-08,1.8113857e-07,2.8783612e-07,-0.9906199,-0.5266185,0.12800421,-1.2611825e-07,1.26497e-07,0.00037447113,1.8327721e-07
-3.4534224e-08,-9.2063533e-07,-9.084653e-05,0.0047136005,0.012445739,8.86598e-08,2.548005e-07,0.1529774,1.4723652e-07,1.7881291e-08,-0.7948281,-0.5453568,-0.1414975,-7.817539e-08,-1.0485621e-08,-0.38717303,-0.19551119,2.0832788e-07,-3.271591e-07,5.8123914e-07,-6.809164e-08,1.0326583e-07,1.2111116e-08,7.225279e-08,0.0016690248,2.2506742e-07,0.17530514,-0.51679283,-1.7171203e-07,1.0154533e-07,-1.8149868e-07,-8.215638e-08,3.840007e-08,0.92371935,0.28389102,-0.527904,-1.4882592e-07,2.3848727e-08,-0.00013353697,-7.2200828e-09,2.0447966e-07,9.171904e-07,8.761487e-05,-0.002075451,-0.08256346,2.7950102e-07,1.5855355e-07,0.14499678,-3.814128e-08,-1.6372557e-07,-0.20321238,-0.28988814,-0.13224036,2.6206808e-07,-2.412787e-07,0.035350077,0.08004068,-1.5918793e-07,2.767301e-08,-4.782333e-07,3.5101593e-08,3.4946023e-08,1.9500669e-07,1.3009739e-08,0.0018301974,-7.0600905e-08,0.283483,-0.32014748,-1.3406955e-07,-2.6394713e-07,5.224443e-08,1.1452197e-07,4.768784e-08,-1.524286,-1.0663061,-0.4650124,-1.3898477e-07,1.0084371e-07,-0.00020021769,-1.17096874e-07
2.818879e-07,-2.2942595e-07,-0.00015221447,-0.040759988,-0.18102108,5.5150693e-08,-2.2480913e-07,-0.16444297,-4.1640305e-07,-3.234125e-07,-0.5214076,-1.2588571,-0.098449774,-1.1526943e-07,5.900846e-07,-0.69951934,-0.20741777,3.3696318e-07,1.4186179e-07,6.71729e-07,2.1645093e-08,-2.829476e-07,6.049666e-07,-2.661843e-07,-0.0014471724,3.6252302e-07,0.094481334,-0.26743564,-2.7877672e-07,3.388277e-07,3.0143744e-07,8.17721e-10,-1.7293289e-08,0.05305335,-0.08826864,-0.013921103,-3.361825e-08,-2.247739e-08,0.0005778927,-3.7537447e-07,-2.474528e-07,-1.6310133e-07,-0.00023576248,-0.043735985,-0.09717539,4.9580365e-08,1.7831813e-07,0.079203025,-1.3967991e-07,2.3174746e-07,-0.48161867,-0.3558075,0.014995087,-8.012441e-08,-6.545186e-07,-0.24018002,0.0699966,1.4392818e-07,2.067834e-07,2.9582958e-07,-1.1919928e-07,4.761506e-08,3.3130416e-07,5.647093e-08,0.0064827893,2.811257e-07,0.15410243,-0.024345681,5.786012e-08,7.316629e-09,-1.8845063e-07,-3.0511234e-07,1.3337716e-07,-0.4636341,-1.2127478,0.0029184264,1.3751585e-07,-1.5739292e-07,-0.00041701947,3.8352022e-07
-1.8920616e-07,-4.9963114e-07,0.00048494973,0.022719895,-0.010346359,2.810094e-07,-2.557681e-07,0.014963102,1.4887151e-07,3.2623217e-07,0.16918492,-1.0006459,0.044042658,-1.9966627e-07,1.7083626e-07,-0.7529444,-0.043849554,1.7498255e-07,1.2209503e-07,-4.816102e-07,-1.9579467e-08,5.5903328e-08,5.2657515e-07,2.3924343e-07,0.001071889,-2.963107e-07,-0.043511346,0.16922869,-1.7263505e-07,8.3211425e-08,-2.9274773e-08,1.0222085e-07,3.8907316e-08,0.848728,0.5238507,-0.016215485,8.5702325e-09,2.732715e-07,0.00038535753,2.3004094e-07,2.1674002e-07,9.348163e-07,-0.00014858496,0.019581584,0.009466517,1.594988e-08,-1.7798875e-07,-0.06431667,-1.04980316e-07,-4.0494427e-08,-0.24750838,-0.79258335,-0.067362,-9.1560416e-08,6.238265e-07,-0.20538439,-0.026831593,1.8237716e-07,6.7499656e-08,2.9838327e-07,-3.6279502e-08,-1.184802e-07,5.625941e-07,-5.7055473e-08,0.00061897037,3.5686185e-07,0.03682206,-0.13044482,1.0108856e-07,-1.7361859e-07,-7.9836e-08,-2.3663921e-07,-7.519964e-08,-1.3306825,-1.7218887,0.08424527,-7.085822e-08,-1.8455493e-07,1.4565522e-05,-1.1471421e-07
1.755322e-08,2.9901855e-07,0.00054946996,0.04127562,0.13480294,1.7957979e-07,-7.89684e-08,0.064765275,-1.688896e-07,-2.1756122e-07,0.079862714,-1.1658853,0.15371108,6.064634e-08,1.2493945e-07,-0.3936267,-0.12696671,1.0179704e-07,3.6656978e-08,-1.5904358e-07,4.279578e-07,-1.9640555e-07,-8.436892e-07,-2.4374458e-08,0.002979299,-1.4098408e-07,-0.48628262,0.028870573,-1.7884402e-07,-1.569977e-07,-2.0788417e-07,-1.6171984e-07,2.3440677e-07,0.16234136,0.11956367,0.35612395,5.906832e-08,-1.4689509e-07,0.0003471283,-1.14809595e-07,-6.399899e-08,-3.7706286e-08,-0.0002757707,0.04045118,-0.028213207,-3.5013677e-08,-1.2015745e-07,0.12896514,3.533998e-07,2.2723711e-07,0.8026828,-0.574274,-0.35810995,-2.0296292e-07,-5.075575e-07,-0.33433136,0.11241628,3.546104e-07,8.110825e-07,-4.6418288e-07,-1.9946856e-07,8.462749e-08,-1.1356015e-06,3.5691824e-07,0.0023638934,-2.3580625e-07,0.103825435,0.10288174,9.302563e-08,-2.4906305e-07,-2.3335605e-07,-1.4984991e-07,-1.3233468e-07,0.0440011,-1.0310053,-0.2546025,1.4526579e-07,-9.985378e-08,-0.0002879651,-2.92999e-07
1.5124502e-07,-4.0141433e-07,-0.0009421066,-0.013489336,-0.19557193,1.0618497e-07,1.4321131e-08,-0.14922705,3.3774586e-07,-3.7840016e-07,-0.02934381,-1.2716076,0.010890091,1.2850475e-07,-1.8386694e-07,-0.819311,-0.44041336,2.6927725e-07,-7.046242e-08,-1.8217877e-07,-2.0302913e-07,1.419613e-07,-1.2977468e-07,-3.2849385e-07,0.0013486629,-2.3956466e-07,-0.092791915,0.39914477,2.5098552e-07,1.09974835e-07,3.604178e-07,-2.0526923e-07,-3.2508794e-08,0.36442274,0.21737,0.43252185,-1.9480203e-07,1.0597783e-07,-0.00015822309,-1.2901086e-07,-6.694819e-09,4.5293973e-08,-0.00010139313,-0.033321355,0.24296089,-3.392764e-08,5.2070572e-08,-0.039510146,-3.647247e-08,1.6700476e-07,0.75994754,-0.37303978,0.059347317,2.666998e-07,-3.5576676e-07,0.11490868,-0.13323702,2.5372165e-07,-3.482912e-07,-3.0048332e-07,2.472534e-07,-5.6688805e-08,2.198299e-07,2.9439335e-08,-0.0032544795,-9.371131e-08,-0.17055595,0.29157695,7.979067e-08,-1.7973662e-07,-4.0818537e-07,-2.2124553e-07,2.0381268e-07,-0.71259135,-1.7054293,-0.53061205,4.1548944e-08,2.3755467e-07,-0.00027532078,2.4828537e-07
