-1.3682015,-3.0881248,-1.1241015,-0.72540104,-0.6756452,0.8257695,0.008721087,0.19139616,1.375166,0.8137084,-0.08645673,1.1752416,0.84565514,0.2162668,-1.5984894,-0.478526,1.3733538,-1.8144506,1.4815215,-0.9481794,-1.2001479,1.4675232,2.1883376,-1.8045303,-0.97882116,-0.8124463,0.556839,2.036854,0.66446435,1.8025179,-0.8003613,0.14217371,-4.116247,-2.432562,1.4752029,0.8250453,-1.6409172,0.6204763,-1.4116923,1.7033271,-2.0774941,2.320329,0.8661118,2.147395,-2.3299696,-0.57361096,0.326245,1.6908796,-1.3889388,-0.8952641
1.6405047,-0.45963615,-2.1559162,-1.652953,2.304839,-0.6012,1.9772422,-2.6835463,2.211634,1.7665647,-1.5796572,-0.25438952,3.3076866,2.8296294,1.3048412,-2.718841,1.6902941,-1.9033829,2.3328393,-1.7974674,-3.29347,1.8700503,1.4170558,1.395169,-2.1664786,-1.7124114,-2.630887,-2.1625292,0.33383712,0.6351611,-1.6498548,0.77804244,-0.8818829,0.70935315,1.7998503,-2.7392786,-1.7789794,1.5531576,-0.949175,1.0733701,1.1170787,3.1398346,1.6412637,-0.57895255,-2.121633,-2.6497235,-1.5507916,2.0341945,-0.60377973,0.6730485
2.2626417,3.3362947,1.0348971,1.0902876,-1.8342689,1.2662234,-1.7866833,-1.563864,-0.50879973,-1.3332161,1.5712717,1.9629418,-0.19148643,-1.4272636,6.7153926,-0.461462,-1.3034136,-2.8229873,1.2244335,1.357191,-1.5212944,-1.14772,-0.2092364,-2.6366885,0.31357092,1.5875282,1.357234,-0.5705203,2.9791217,-0.8069653,1.483989,3.5841196,2.5110111,0.66599804,0.33884105,-2.2065017,1.6173931,-1.6027821,-0.5579779,-1.7237325,2.6976883,0.60222954,-0.94404244,-1.6680093,0.6499216,0.31870955,0.9633156,-1.6281035,-4.284148,-1.7334479
2.5002947,0.9160275,-1.5812129,-1.7762643,2.2470393,-0.5587247,1.5014411,-2.079628,2.3969264,1.3114706,-1.3869237,-1.2425194,2.1537464,1.4232771,2.3287988,-1.8644443,1.2466065,-1.6461842,2.224177,-1.3360316,-2.9670124,1.4954005,1.0975058,0.63435566,-1.6523138,-1.9183655,-1.66103,0.66048497,1.5994962,2.0521762,-1.0334865,-0.50998974,0.89987683,-0.010131475,2.0508142,-2.5583997,-1.5340374,1.3122152,-1.2185462,1.6275613,2.8728657,2.3925319,2.0815697,-1.4224476,-2.033048,-2.181427,-1.7728753,1.395553,-2.4731212,1.4695652
-0.02790736,3.3277454,1.2730466,-3.005627,0.144747,-0.5661301,-0.832841,-4.528585,-0.018947728,-0.9257912,1.6237186,-0.8525279,5.198843,-1.8171747,7.076597,-4.159463,-0.36781174,-1.7007384,4.871454,0.882027,-6.5211277,-0.8110787,-1.5353024,-0.7852135,-0.85439074,0.7622947,0.47939998,-0.68698764,5.1540723,-1.9837513,0.54012007,0.8877847,4.7208037,0.21980631,2.1268537,-5.4163785,0.77380407,2.3835428,-0.6565153,-1.4456644,5.204966,0.9447938,0.91572255,-4.880347,-0.5535225,-3.867551,2.0753212,-1.207893,-5.041289,-1.777719
3.158168,0.0729419,-1.3633289,-1.7488266,2.091486,-1.0637753,1.4436198,-2.4693403,1.7293539,1.1882746,-1.4393322,-2.4456787,2.9504316,1.8277059,2.390222,-2.190097,2.0153196,-1.657285,1.4912542,-1.2868344,-2.0988343,1.3558712,-1.1784427,1.1982492,-1.639993,-1.69921,-1.2262778,0.82396436,0.5324613,2.3216996,-1.7300377,0.45302278,0.57790494,-0.05221427,2.294439,-2.8308313,-1.5238026,1.3484393,-1.659212,2.246437,3.6854613,1.4959241,2.2021794,-1.8605198,-2.0676513,-2.1864464,-1.7383046,1.2363505,-2.1630833,1.9391234
-0.15241607,3.4353855,-0.16373819,-3.566497,1.9393593,1.095622,-0.042038824,-1.7510146,-0.29302529,-0.44547886,0.9252631,-4.681332,3.003892,-0.77792656,5.3882723,-3.223088,-0.71322036,-2.6030154,1.6596037,-0.30854568,-2.5095148,0.89323026,0.32550818,0.89041924,-1.5283527,-0.26492226,-0.97227204,4.378321,-1.1225723,2.1820128,0.73301595,-4.138555,5.2672353,1.4166957,1.9458872,-0.60678476,-0.2614569,-0.6649341,-2.205453,-1.2866428,1.3756479,0.32831797,0.34151176,-0.9850538,-1.5194579,0.2358386,0.95498055,-0.29496637,-0.8618741,2.2211874
2.5863042,0.5255166,-1.7544503,-1.7350193,2.7164552,-0.06636481,1.9314554,-1.7582234,1.672162,1.7743689,-1.766242,-1.2842079,3.002055,1.0515437,2.866042,-1.6457336,1.3671161,-0.56437755,1.9921579,-1.8141996,-2.5837355,1.0699048,0.75696146,-0.12984024,-1.808515,-1.808274,-2.1494486,0.7439535,1.3904753,1.8968483,-2.0783806,-0.29808837,0.6637564,0.65176123,2.4354842,-2.9326494,-1.4918438,0.9742032,-1.687461,1.7714177,2.704772,1.7203605,2.187026,-1.421853,-2.3000324,-2.5300496,-1.8761646,1.683416,-2.235016,1.0185477
-1.5068065,6.0274005,-0.4833728,-0.48696816,1.9591358,1.002407,-0.90226793,-0.7574051,3.0251951,1.2723305,-0.0042513325,-1.6553531,0.86894536,-1.6406387,5.044454,-2.0413074,0.19586004,-1.9932214,2.2982757,-1.2358739,-2.2541823,1.7589935,0.5857859,-0.96305,-2.4765675,-0.9393758,-3.9717622,2.5140138,1.3550793,-0.010871073,0.78877336,2.0783043,4.547592,1.0434898,2.2014296,-4.7450633,-1.2070942,0.36949658,-1.7354292,-0.15122499,5.8337183,1.345771,1.9123597,-3.4999206,-0.0792069,-0.22654924,-0.24408793,-0.046579808,-4.969414,0.6398735
2.3162992,2.3181207,-2.118498,-3.1645458,2.9301183,1.197583,1.8561977,-2.9517117,0.6977468,1.9837096,-1.2438824,-1.2810316,3.1394022,1.8157672,3.885079,-3.0355978,0.5176569,-2.3010733,3.10322,-1.0547378,-3.262985,2.776199,2.6810637,-0.33804178,-2.9735491,-1.3954365,-2.0677278,0.32966712,0.21467662,2.5452802,-1.4979768,-2.3452203,1.9201179,0.659225,2.3340816,-2.3798065,-1.8189008,0.9362728,-1.2863262,2.13125,2.2223608,2.5418236,1.9850197,-1.072115,-2.814397,-2.152633,-1.0780618,2.0059779,-1.9201595,1.5309494
