-0.26996574,-0.76015204,-1.2593803,-2.1320586,1.9941224,-0.007613443,0.15298083,-0.70822287,0.24079637,0.265865,-2.0009818,-0.72781926,-1.4883286,1.567595,2.33676,-0.6058691,0.4805252,-2.5707762,2.2001765,-2.9254148,0.4722191,0.99187714,1.1710526,-0.55916303,-0.684968,-0.35051095,-0.8683966,-0.37875736,-0.11229059,-0.6343891,-0.9988123,0.85658115,-0.72218376,-0.04395227,0.6729354,-0.06092421,-1.6088935,0.101372436,1.0094854,-0.014019458,-1.132894,0.5319736,0.8315079,-0.056841806,-0.37852472,-3.5104952,-1.3963016,0.013677247,-0.31759006,0.34563133
1.2168217,-1.0868448,-0.6259563,-1.7177393,1.3591949,0.82325906,0.35741886,-1.3611429,0.76248497,1.4711678,-1.3695029,-1.2652308,1.2978507,2.5879726,1.7194045,-1.226602,0.46538484,-1.3000942,1.5617213,-1.4090769,-0.35990676,0.9667257,1.0830432,0.6304641,-0.99772435,-1.3974195,-0.694135,0.4418037,-0.6576127,0.66229284,-1.1181071,1.8262417,0.030879017,-0.7213775,1.5040032,-1.1790868,-1.1851606,0.23673537,-0.90992945,-0.025780454,0.6774562,1.3102021,1.4347279,-0.9908836,-0.34343144,-0.8824653,-0.75961566,1.0810179,-0.38588965,1.132774
0.46485713,2.2437146,-0.9039219,-0.6128441,2.2043347,0.74135447,-0.5018041,-1.4791775,-1.2402291,-1.3161393,1.6318319,0.2998442,-1.2243936,2.0235057,-1.2093079,-0.8899814,-2.2514236,-1.2814074,1.1185708,-2.4979322,-1.003524,0.08052559,0.10521461,3.0671403,-1.97071,1.1166773,-2.2904384,1.9475678,-1.3125144,0.9356272,0.7672894,1.3359967,-0.1275475,0.14958046,0.9833736,-0.81507826,0.7896482,3.3228438,1.9237032,-1.1558392,0.9871383,-1.2641968,0.23512556,-0.047685742,-0.9514227,0.2075354,1.0037585,-0.4249772,-0.10242514,-0.7439433
1.140423,-0.7488864,-0.57347137,-1.5296444,1.0855936,-0.017763823,1.2505642,-1.2712513,0.30991253,1.1851346,-1.1086988,-0.6477326,0.58596694,0.6722852,1.7380903,-2.3806608,0.8383266,-1.0663471,1.6264433,-1.394195,-1.2751503,1.0014682,1.0763909,1.0661979,-2.1589649,-0.6102964,-0.89731205,0.485403,-1.249376,1.0703313,-1.0990242,1.8445132,-0.7576961,-1.252105,1.03484,-1.0175123,-1.0428424,0.59878093,-1.1964118,1.0657266,0.27670187,1.3218141,1.4962262,-1.5297081,-1.1033136,-1.1867796,-0.49386775,0.8328133,-0.78315175,0.97643816
2.1617053,2.6342893,-0.12260485,1.333462,-1.4067458,1.1938627,-1.28719,-2.582515,1.4738989,-0.28321767,0.28548798,1.2124184,0.046579197,-1.7021953,-1.8836739,1.3419019,3.092027,0.14330935,-0.48808768,-2.2973542,0.71764535,0.7572651,-0.3754759,0.89515996,-3.6851583,0.0416096,2.4231973,-0.8575258,1.8181413,2.695795,0.34125212,0.012642629,0.11313002,-1.5782763,1.0596392,-0.7139449,-1.2198724,1.1929765,-0.36630353,-1.8955656,0.25262538,0.27228013,1.0616634,-2.1799285,-0.6252194,-0.79798067,-1.6641713,0.9543881,1.2019103,0.2969105
1.0718163,-0.10319641,-1.247562,-0.7023628,-0.10331947,-0.2155249,-0.16190648,-1.7376457,-1.359321,1.8552337,-1.5951221,0.11128229,1.5369035,-0.63373864,1.4085803,-0.18549994,-1.0211543,-1.4774323,1.0730749,-0.49931324,-1.5278101,1.2808545,1.3011227,0.043093603,-2.1402445,-0.42505604,0.006013251,-0.8259758,-2.2526731,1.9315709,-1.9634525,0.7207885,0.98759824,-0.9139518,1.6166764,-0.7300821,-1.7372588,0.029783968,-0.037467264,0.36242667,1.1830065,2.1836882,0.89495975,-1.6596795,-1.0792361,-1.5565828,-1.814264,1.8313345,-0.45468104,1.9260933
0.63456666,0.4535863,0.15876457,-1.3254343,1.0371532,1.8387394,-0.8658244,-2.2653413,-2.2559931,-0.31892005,-0.3065038,2.1436448,0.87018687,-1.8643694,-0.43760005,1.0613048,-0.3310331,-0.59699863,0.8493152,-1.3645799,-1.060064,0.13799144,0.9843196,2.2966638,-1.5179687,1.6839553,-1.0648779,-0.10514666,-0.03188668,2.3805552,-0.3756425,-0.5025339,0.8038255,-0.14957374,0.21051832,-1.6528465,0.27806163,3.05944,-0.72611666,0.72188073,1.2334102,1.5635437,0.8521043,0.31240872,-2.9153275,0.31533808,-2.3065968,0.13486893,-0.38118747,-0.32918286
1.1055881,-0.41300365,-0.83409894,-1.3276368,1.5409936,-0.09320654,1.0576476,-1.77081,0.37921095,0.96944416,-1.049394,-0.30660856,0.67949235,0.75357914,0.73388386,-1.2524681,1.1008068,-0.8574901,1.3500187,-1.1123934,-1.2318524,0.9407888,1.2804554,1.5338038,-2.2299562,-1.0783305,-0.8972646,0.6603256,-1.1166456,0.8358586,-1.3738421,1.3542899,-0.32091913,-0.99456304,1.4462245,-1.4427929,-1.3086803,2.1343694,0.19263582,0.59539956,0.1463187,1.0930343,0.4711654,-1.4212457,-0.8639697,-1.3281249,-0.87360966,0.778184,-0.64534056,-0.58459073
0.45462352,0.78662884,0.7437975,-1.7306577,1.5005848,-1.0561099,-0.8961863,-1.4475347,-0.1805945,-0.06936764,0.6330488,0.9531248,-0.042105794,-1.9634323,0.43797654,1.0665249,0.5964803,-0.79737157,2.5633097,-0.58196574,-1.7931919,1.9132932,-1.1953442,1.479727,-3.0630252,-0.86661065,-0.5176252,-2.2257645,-3.284689,1.6595067,-0.086932026,2.3150883,0.68765134,-2.966532,0.71489465,1.313707,-0.1279363,2.5040607,1.3752649,0.77253467,-0.29876432,2.224606,0.7533032,-1.8187495,0.71254206,-0.6312159,-0.35313922,0.6916868,-2.0803034,-1.3655467
1.5418057,-1.1845995,0.1095809,-0.8095936,1.5314943,0.47787225,1.8076074,-1.5203781,0.014714852,1.1655864,-0.84005314,0.653366,1.0812165,0.8968641,0.52603275,-0.92920697,0.6970502,0.526182,1.7825797,-1.0843316,-1.1038057,2.6546834,1.5846968,2.3141456,-0.9016022,-1.1517962,-1.5272549,0.13994591,-0.92166287,1.7147876,-1.2258162,0.8306007,-0.21461768,-0.58794665,1.3034533,-1.067993,-0.7946537,3.7023735,-0.8039542,1.5031086,1.0607197,0.84826255,1.0443281,-1.5365528,-1.5223125,-0.72857815,-0.86015683,1.3673728,0.40831226,-0.18263717
