0.7213475,0.5669971,-0.87010634,-0.81183326,1.3521354,2.2310493,1.9132822,-1.0614982,-0.9752338,0.30232692,-3.0487392,-0.78824824,1.874009,-0.4725895,-0.6650005,-0.3999476,-0.14236178,-1.3656303,0.13305911,0.8298304,-0.46683362,0.30773053,-0.3786577,-0.83850855,-0.8880592,-1.7833658,-0.24155536,0.6354199,1.1468304,-0.60701936,-0.8844791,0.19108413,-0.048248928,1.268164,1.4511924,-1.4302083,-1.161048,-0.3981156,0.4529715,0.97165525
0.7367997,-0.98503214,-0.10535033,-0.6380876,1.2542179,1.2587876,0.3875922,-0.89108336,1.8404253,0.39955026,-0.9886637,-1.274779,-0.10061969,-0.082126796,0.35531694,-0.053376656,1.3396043,-1.3782845,0.3898296,0.18327639,-0.60357124,0.74259686,-0.35630563,0.5606035,-0.009082257,-1.331721,-0.34848705,-0.5309556,0.075894624,0.46735862,-0.90307075,0.7175006,0.7041487,1.4813924,0.6394176,-0.26992097,-1.1716734,1.027547,-1.0353905,0.68161273
1.4174935,1.3077223,-0.6292701,-0.8249099,0.56035924,-0.5164256,-0.9488782,-0.35402292,2.0355709,-0.8621256,-1.6412209,0.5020871,0.51593757,-0.08647519,-0.94999516,0.61411387,-0.7741102,0.27544206,1.439817,-0.3193904,-1.7124274,0.8408538,0.023819543,0.7292466,0.42024314,0.4016342,1.0848706,-0.7379378,-0.7258474,-0.107406676,0.4860968,-1.3221573,0.6994015,-0.11348953,-0.29147387,0.12472327,0.60796136,0.81501687,-0.96034014,-0.9693666
0.61420095,0.016784936,-0.22134353,-0.11838593,1.1919725,-0.2358667,0.85796106,-0.48688486,0.6278007,0.81830966,-0.5673871,-0.8615957,1.7235801,0.05474004,0.25600466,-0.7633875,0.6190679,-0.8902445,0.7488552,-0.4365513,-1.269064,0.8391586,0.14407215,0.25898793,-1.0116833,-0.027715996,-0.9053543,-1.0119371,0.1644984,1.3490702,-0.8625473,0.5778149,1.0255545,-0.3700697,0.76264507,-0.8899695,0.06398487,0.6791398,-1.140281,1.1644416
0.1963329,-2.3429918,1.8046213,-0.10279284,-0.13276565,0.040352907,2.5843456,0.51752126,-0.41674572,-0.19415458,0.89977413,-0.43945175,0.64532894,1.1963049,1.3172259,1.7879503,0.7890334,-1.5686725,-0.14750098,-1.3336875,1.684487,-0.16738585,1.1097478,1.1411434,0.06454323,1.1169481,0.7507246,0.50891423,-1.6058977,1.1321896,1.6759478,-0.6673609,2.97569,-0.54869664,-0.1266105,-0.15974738,-0.42517385,-0.53910077,1.0314037,-0.2396507
0.8286134,1.8089625,-1.9367684,-1.3219699,1.6636233,0.24610004,1.8150731,-1.502671,1.4660429,1.2904379,-0.9021683,-0.84039086,-0.3916761,0.25094157,-0.5644148,-0.13173191,0.8972027,-1.7140231,1.4501706,-1.6589899,1.1678474,0.32280007,-1.0862045,-0.112102434,-1.0035427,1.3572768,-1.4617286,-0.09563835,-0.04618779,0.96638596,-0.37711602,0.3918825,0.2602635,-0.35374817,1.3886085,-1.1380073,-1.5422711,-0.073964335,-1.0066277,0.6876639
-0.9323228,1.4854081,-1.0492125,0.47333127,-0.25006878,-0.20668742,-0.6168942,0.21925133,1.8684216,0.12720387,-0.4137232,-0.1037256,0.28050345,-0.055377457,-1.5555656,0.41131434,0.07255073,0.801568,1.2319857,-1.2937013,1.520103,0.81947625,-0.9317576,1.4400839,0.16866982,1.6216635,-0.6589499,-0.768296,-1.6748018,0.60866153,0.53084606,-1.3738476,1.7745653,-0.4732889,0.69192535,1.0297527,-0.83620936,0.81242174,-2.4416254,0.9144102
0.379947,-0.42670923,-0.6357412,0.06501401,1.724688,-0.7758582,1.5082718,-1.8848372,1.3434182,0.4381503,-0.7939022,-0.39846754,0.9017888,1.5666234,1.2430805,-0.82072204,0.570904,-1.3419545,0.43902916,-0.54110366,-0.45086864,0.95765257,0.7434059,1.2010695,-0.69422185,-0.08575411,-1.8688631,-1.3596779,-0.19608796,-0.051914327,-0.5746969,0.6151982,0.60801417,-0.52279663,1.43803,-0.7066182,-0.834309,0.10023983,0.2981626,1.2348403
-0.35262585,1.3865798,-1.8543035,0.57241666,1.2178847,-0.13360785,-0.38933194,-2.3151774,2.0662444,-0.064845465,-0.27601868,0.089250356,0.163891,-0.11137543,1.4483168,-0.94917196,0.140227,0.9341034,0.20478395,-1.1268648,0.22886102,-0.7005103,-0.96945125,-0.086866915,0.11102231,1.0429575,0.6694706,0.84896505,-1.2759087,-1.4711078,0.12507989,-1.0496848,-1.9259044,-1.336683,0.4704528,0.8955097,-0.011172493,2.105984,0.58089364,0.33110368
0.41964227,0.09918653,-0.32160735,-0.64266527,0.23733918,2.461971,1.7385206,-1.1572428,1.0401285,1.8974701,-0.7656468,-0.7240775,0.7860835,1.3692534,0.06297166,-0.8039974,1.5318239,-0.5921241,1.0288725,-0.8508992,-0.48183426,1.5180606,-0.642785,1.5563701,-0.88741183,0.8703563,-0.36463124,-1.5274624,-1.9500247,0.011848729,-0.0022370107,-0.71299994,2.6376126,-0.59423846,1.4555167,0.3034715,-0.36698663,1.2765743,-1.6233381,0.6561497
