0.7811359,0.07739953,-3.1009722,-2.8411477,3.0083807,2.0034926,4.6319723,-1.7042621,3.462752,2.6865845,-1.9588085,-1.824233,2.7926638,2.5608284,1.6219399,-1.0437886,2.1670985,0.7527983,1.5959889,-1.2118492,-2.520179,0.67288136,1.5487224,-0.115712464,-2.9787278,-2.0082517,-3.1982644,4.1344757,-4.465587,1.235494,-3.0519452,-1.7853934,-0.9125408,-1.9220872,0.9177547,-2.2866595,-2.1810405,0.6663693,-1.9785111,1.4309989
2.3912811,-1.3281543,-2.4087393,-2.1809454,4.0805373,0.100653365,3.8551936,-4.0290356,3.8556113,2.0988486,-2.157813,-2.7951918,2.2305841,2.842914,3.466351,-2.555631,2.4017508,-2.2777164,2.0168736,-3.0271342,-1.4186523,2.5722978,-1.1080652,-0.48116824,-2.8700244,-4.0413246,-4.6599264,-0.19514425,-4.0297604,3.2376742,-2.4421954,-1.1050506,0.65226257,-2.5016055,2.460757,-3.0130496,-2.759623,0.6691666,-4.0503535,1.89484
5.1633534,-6.1695495,-6.815842,-0.055256724,0.08734276,1.41619,2.8299668,-1.6483905,2.8344567,-2.5238495,1.4757768,0.4088853,2.1595268,-2.4084861,-0.91414636,2.329772,0.20492786,2.0156493,0.60408473,-1.0913608,0.9303915,-1.4559962,2.2217202,0.30754688,1.7928606,-0.14879712,1.0109696,5.738592,0.9953141,7.7210865,0.9233887,2.545155,-0.5311435,1.0289044,-1.9757614,1.5179421,-0.14346245,-1.9919428,-5.88794,1.9088484
2.5329406,-1.9371648,-4.4913273,-1.8262249,3.028523,-0.6066127,4.079452,-3.428982,3.361366,1.9333472,-2.0198088,-4.328347,4.310967,2.5895615,3.2853537,-2.2304742,2.0727067,-2.848497,2.5267477,-2.6957042,-1.6662809,2.5733352,-1.9358633,0.022757232,-2.370871,-3.365992,-3.2916691,-0.7250387,-1.8412552,4.382538,-2.955119,0.9117347,0.7658773,-4.573775,2.715878,-2.2629077,-3.2263281,0.026303127,-3.4794414,4.221046
7.8594356,-5.197803,-8.018281,0.34812552,3.2057552,1.5970874,4.4068584,-2.5169709,1.7061335,-2.5706203,2.8324647,-2.0126138,3.4220073,-1.559025,3.6159453,1.6239889,2.3312387,-0.97275895,1.0424237,-3.033546,1.5603064,-0.5253719,-0.6127643,0.19600882,2.1708438,-3.9457512,-1.068467,2.6007302,-1.1159321,9.860215,0.6421236,-1.2761618,3.1585886,-4.4740224,-1.763569,1.498606,-3.5402663,2.52657,-8.525875,3.8805013
1.5245042,-0.7066741,-3.1059117,-2.1069999,3.396455,1.4531108,3.6950438,-3.255299,2.21784,2.553899,-2.211134,-3.998682,4.188776,2.9378507,4.0661793,-2.2775183,2.2299585,-3.0552511,2.9630258,-2.6149545,-2.1732385,1.6024597,-0.57399714,-0.4221818,-2.5990639,-2.7306738,-2.7543976,-1.3423305,-1.3693851,4.7498727,-3.2257683,0.6673705,0.23411146,-4.573859,2.8808916,-2.4319987,-3.0222871,0.8259576,-2.9802487,4.466382
6.0422044,-9.505064,-7.0273075,2.0162034,-1.4687042,-5.323725,5.601612,-2.365266,2.0049899,0.612671,0.6334795,-3.5277817,-0.18074778,-0.108698055,2.244823,-0.06267074,0.27889413,-0.6336908,1.1242605,-3.2192473,-0.22752194,1.1673112,-2.2164173,-0.62998295,0.34759352,-1.9669808,-2.1470757,-6.078427,-1.9823637,3.6711545,-0.23187374,-2.4376035,0.62428033,-5.179578,1.2109367,1.516037,-3.089242,3.1016831,-0.68023604,4.757767
2.1539397,-2.5969198,-4.0711617,-1.5700352,2.864223,-0.5029467,3.6354656,-3.2356095,3.502326,1.6404095,-1.9569429,-3.526168,3.6391242,2.3040705,3.244019,-2.407164,1.8124436,-2.3397288,2.9200473,-3.3200967,-1.2928642,2.273797,-1.3471642,0.04744471,-2.159943,-2.938094,-3.12575,0.57372403,-3.614238,4.462277,-2.6545136,0.6973461,1.1459594,-2.999258,2.5307329,-2.4488766,-3.4702196,0.011875974,-2.8424225,3.7983232
4.241915,-6.42288,-7.6589117,-2.1206427,1.4198959,-2.8588605,1.8683524,-0.9132558,3.0496883,-0.5623024,-0.62081933,-3.4127553,3.573773,0.15275246,2.3208213,0.08317755,0.21180461,0.57522863,1.0966095,-4.2751756,0.91859394,-0.8118338,-4.288592,0.50453115,1.7112911,0.664916,-1.0507418,3.8104403,-3.3566391,9.103209,-1.7262039,6.249534,-0.3462599,-1.5906711,1.7489929,-0.6121494,-5.2155175,-3.8999262,-0.24844018,6.0230756
2.6450777,-3.1540532,-5.2513433,-0.9884637,1.7150023,-1.7277442,4.18376,-3.243636,3.6199644,2.157604,-2.0750725,-4.2371297,3.760925,2.6877449,3.4249537,-2.4230175,0.72320366,-2.4355097,2.777536,-2.9257214,-1.9828206,2.1208541,-1.021466,-1.4694989,-2.321709,-4.4018464,-2.7358632,-0.4765435,-4.062655,4.5047536,-2.9426827,0.80158025,1.5582883,-2.8493764,3.0091686,-2.231078,-3.6643188,1.7069527,-2.472251,4.114467
3.910732,-5.759072,-8.522131,2.8992639,-1.3152025,-3.4234781,5.324143,0.16135302,1.5683732,-1.9948416,0.6133788,-3.854706,3.5549212,-0.9032033,0.4549267,0.69465184,-1.01948,-2.0190303,1.7919906,-1.7802033,0.2691399,0.3022336,-2.7910273,-0.9336899,1.5192702,-1.1534065,0.3920608,-1.6300412,1.0038134,6.810153,0.37169936,5.173552,4.0728035,-2.3750253,0.21736425,1.0619491,-2.9957528,-0.43094435,-1.222212,6.4807734
3.4845235,-4.41786,-7.7607512,-0.254173,2.071269,-2.1278152,4.6874824,-2.2361841,3.4583046,0.36587328,-1.3898616,-3.877837,4.095942,1.5317771,2.169581,-1.3605973,0.75546616,-2.0592518,2.3680935,-3.0617385,-1.0451161,1.4753083,-2.1088955,-0.48105997,-1.0135162,-2.6622865,-2.638318,0.4680184,-2.3712301,6.5152674,-1.8375018,3.4563696,2.1777754,-1.8692385,1.9819902,-1.2958568,-3.6274352,0.5443283,-2.9988194,4.7764096
4.8290553,-4.6620793,-6.4066424,0.062927894,1.664562,0.42298976,2.9851441,-1.4869587,1.1941206,-2.3348398,1.0917883,-3.3731077,5.737788,-1.5109626,4.625052,0.4053157,-0.7084521,-4.6222157,5.6826696,-2.651404,0.56633294,1.3019203,0.93197405,5.176985,-0.20314735,-4.2783117,3.1606379,-2.4303775,4.4960823,6.3613987,1.3139819,-2.4662726,-0.035658054,-4.901381,0.8308821,0.4120942,-2.7206466,2.2609355,-8.432796,6.356842
1.2919595,-0.96973354,-3.0202045,-0.46847245,2.9552188,-1.3677108,3.1324253,-3.3080347,3.0307477,2.0727584,-2.581772,-3.9545739,3.454718,2.3514142,2.9984496,-2.8007278,2.41851,-3.4607482,2.7023752,-4.1723228,-1.7965134,3.3181014,-1.2690725,2.497552,-2.4427984,-3.6902125,-3.77606,-2.5304027,-2.409776,3.3314092,-2.5948317,-1.447419,-0.24927849,-4.043178,3.0937192,-2.9126132,-2.8593867,-1.3548131,-1.7985766,3.937638
-1.5541835,-0.09026928,-3.039604,2.0545406,-0.6803035,-5.0426083,2.2473805,-1.8036107,0.6616818,0.48915207,-0.81391203,-2.9298365,3.363851,-0.23725288,0.11750903,0.40186533,-0.5713279,-0.71974814,-0.69211876,-3.5577245,-0.11356239,-1.5912769,4.5121818,2.9731429,-0.2175065,-2.6937175,-1.8046132,-5.2263174,-0.6750898,1.3392091,-2.8668668,-4.682805,-2.5241828,-5.667137,1.426547,-0.2946131,-1.462507,-5.9115167,4.3076015,3.4112303
0.19246353,-0.93481815,-6.364608,-0.33757436,3.3448684,-1.4725587,5.11561,-3.1878784,3.6100726,3.0717092,-2.5022814,-3.629665,4.212182,2.6453707,2.6509109,-2.8924558,1.7211615,-3.0360637,2.644121,-2.808805,-2.3861966,2.895322,-0.9671978,-1.1481509,-2.8757184,-6.367081,-5.1657925,-2.5181916,-3.5731294,2.4623165,-2.9922647,-3.5775843,-0.752972,-2.0851197,3.142357,-2.860947,-2.7501602,-0.018458102,-3.0996132,2.9636707
-0.08957465,-2.3381298,-7.18337,2.9194617,-1.0264535,-5.0699353,3.3189354,-0.8120954,1.8944873,-0.06559567,-0.99993736,-4.302101,2.2773476,0.21125805,0.43133146,-0.95147413,-0.4131996,-1.2294089,0.5410046,-0.97620136,-0.5606404,3.981204,-1.3684791,1.1454048,-0.87857956,-6.2920527,-4.6032057,-5.478892,0.71254754,2.4710276,-0.2421233,-5.1075497,-4.4661384,-6.1617737,0.63230133,-0.79728043,-0.6088495,-1.4292716,-2.4087162,2.7818289
1.6724244,-2.4660788,-4.31208,-0.12838371,1.5780485,-1.1606096,4.181181,-2.5362413,2.7891672,2.094353,-2.6053064,-4.1881266,3.7776473,2.5351179,2.7772338,-2.6477864,1.9297488,-3.0215507,2.8248682,-3.3517768,-2.4557724,2.8402114,-0.6926905,1.0541695,-2.5976837,-3.2330315,-3.2314427,-1.8790443,-2.303988,3.7612667,-2.7064793,0.6118304,0.70674366,-4.2505717,2.9476626,-2.5125878,-3.2309766,0.5091241,-2.0024369,4.3731885
-1.0765862,0.8807893,-7.7704787,3.0512924,2.2873523,-2.118982,2.997269,-2.3722055,3.2982,1.7195481,-1.6434156,-4.5423546,4.502383,1.1806853,1.943553,-2.4291942,1.7604878,-3.0986772,2.5820327,-3.5811253,-1.6850687,2.7682176,-2.3255796,2.0952482,-1.2206395,-5.3795524,-2.9267697,-5.0321116,-1.318163,2.9298658,-2.2333465,-3.974796,-3.4164786,-3.1045377,2.8800678,-2.2796302,-2.588555,-3.0759828,-2.3000944,4.6367564
1.5424448,-1.4384881,-3.6332014,-0.8535979,3.2378764,-1.8713568,2.6589108,-4.3013315,3.6313758,2.1940513,-2.9726837,-4.703185,3.566738,2.3980818,3.7097735,-2.7053773,3.4234805,-3.244723,2.5434227,-5.141122,-1.9223992,2.2854211,-0.2054287,3.6172426,-2.6992028,-4.2414145,-4.816629,-5.5841384,-2.8332055,4.285038,-3.744107,-1.4627552,-0.153838,-4.614247,3.6567888,-3.37471,-3.8049943,-3.7880645,-1.5945971,4.4091916
1.1454023,6.6030474,1.2909089,-1.7720739,1.4502755,-2.849639,-0.8104828,-2.200425,-0.6741614,0.83836424,-0.91554224,1.5337061,-1.1148087,0.84699386,0.5870729,0.25657177,-0.67482656,-2.2288556,-0.5145665,0.24211557,0.45488727,-0.90968657,4.0118065,6.371129,-1.5419974,0.99370164,-0.24615544,-5.8706675,2.801692,-0.7304201,-0.8809383,-3.2257574,-2.664647,-6.2079034,1.5841106,-1.19197,0.26582542,-0.8581126,2.870248,-2.0603242
2.6386395,-1.5707304,-2.8397615,-2.6567333,4.153232,-1.189797,3.6799793,-3.0436563,3.0859742,2.3463922,-2.088942,-3.4899786,2.1342306,2.8389003,3.0352886,-2.9041948,2.6455517,-1.8606966,1.7557609,-3.7539394,-1.5681509,3.3634434,0.31953892,1.4815207,-2.6659355,-3.4412723,-5.232021,-0.8801093,-3.8047738,2.3132424,-2.1370273,-1.7552729,0.72974545,-2.4477081,2.8246565,-2.6026952,-2.5206656,-2.2426174,-1.7882596,1.9190876
